order_id,client_id,restaurant_id,order_datetime,status,total_amount,payment_method,order_items,courier_name,delivery_assigned_time,delivery_actual_time,delivery_status,actual_delivery_address
2373,776,8,2025-12-21 00:34:15,отменён,522.0,Наличные,"[{""dish_id"": 157, ""quantity"": 2, ""price_at_order"": 109.5}, {""dish_id"": 147, ""quantity"": 3, ""price_at_order"": 101.0}]",,,,,
2374,702,9,2026-01-20 04:05:11,доставлен,378.6,Наличные,"[{""dish_id"": 167, ""quantity"": 3, ""price_at_order"": 67.4}, {""dish_id"": 161, ""quantity"": 2, ""price_at_order"": 18.9}, {""dish_id"": 165, ""quantity"": 3, ""price_at_order"": 46.2}]",Соболев Всеволод,2026-01-20 04:14:11,2026-01-20 05:29:11,выполнен,
2375,624,2,2025-12-23 22:01:52,принят,1165.7,Наличные,"[{""dish_id"": 34, ""quantity"": 3, ""price_at_order"": 120.9}, {""dish_id"": 26, ""quantity"": 2, ""price_at_order"": 89.3}, {""dish_id"": 23, ""quantity"": 2, ""price_at_order"": 55.7}, {""dish_id"": 30, ""quantity"": 2, ""price_at_order"": 112.3}, {""dish_id"": 38, ""quantity"": 2, ""price_at_order"": 144.2}]",Смирнова Стоян,2025-12-23 22:03:52,,назначен,"ст. Анадырь, алл. Владимирская, д. 67 к. 618, 063041"
2376,340,17,2026-02-21 21:33:21,доставлен,681.3,Карта,"[{""dish_id"": 328, ""quantity"": 3, ""price_at_order"": 96.5}, {""dish_id"": 332, ""quantity"": 3, ""price_at_order"": 130.6}]",Пахомов Владислав,2026-02-21 21:37:21,2026-02-21 22:38:21,выполнен,
2377,117,16,2026-05-26 23:11:58,принят,235.1,Наличные,"[{""dish_id"": 302, ""quantity"": 1, ""price_at_order"": 105.2}, {""dish_id"": 316, ""quantity"": 1, ""price_at_order"": 129.9}]",Буров Гурий,2026-05-26 23:13:58,,выполнен,
2378,623,4,2026-05-29 03:58:31,доставлен,682.0,СБП,"[{""dish_id"": 66, ""quantity"": 3, ""price_at_order"": 149.6}, {""dish_id"": 67, ""quantity"": 3, ""price_at_order"": 56.8}, {""dish_id"": 62, ""quantity"": 2, ""price_at_order"": 31.4}]",Вишняков Бронислав,2026-05-29 04:01:31,2026-05-29 04:18:31,выполнен,"д. Нефедова, ул. Западная, д. 317, 136223"
2379,759,16,2026-03-25 09:17:37,доставлен,828.4,Наличные,"[{""dish_id"": 316, ""quantity"": 3, ""price_at_order"": 129.9}, {""dish_id"": 315, ""quantity"": 1, ""price_at_order"": 62.8}, {""dish_id"": 302, ""quantity"": 1, ""price_at_order"": 105.2}, {""dish_id"": 324, ""quantity"": 2, ""price_at_order"": 115.2}, {""dish_id"": 312, ""quantity"": 1, ""price_at_order"": 40.3}]",Большакова Адам,2026-03-25 09:19:37,2026-03-25 09:48:37,выполнен,
2380,41,6,2025-12-24 11:59:23,доставлен,185.3,СБП,"[{""dish_id"": 120, ""quantity"": 1, ""price_at_order"": 73.7}, {""dish_id"": 107, ""quantity"": 3, ""price_at_order"": 37.2}]",Горбунов Вероника,2025-12-24 12:08:23,2025-12-24 13:27:23,выполнен,
2381,331,14,2026-03-07 01:11:24,готовится,755.2,СБП,"[{""dish_id"": 272, ""quantity"": 3, ""price_at_order"": 44.5}, {""dish_id"": 270, ""quantity"": 3, ""price_at_order"": 35.5}, {""dish_id"": 276, ""quantity"": 3, ""price_at_order"": 124.2}, {""dish_id"": 274, ""quantity"": 1, ""price_at_order"": 142.6}]",Тетерина Амос,2026-03-07 01:21:24,,выполнен,
2382,652,17,2026-01-13 04:51:10,доставлен,243.9,Карта,"[{""dish_id"": 339, ""quantity"": 3, ""price_at_order"": 81.3}]",Семенов Феофан,2026-01-13 04:57:10,2026-01-13 05:42:10,выполнен,"г. Бугуруслан, пр. Красина, д. 136 к. 8/3, 204509"
2383,774,15,2026-03-26 23:27:15,готовится,1058.0,Наличные,"[{""dish_id"": 286, ""quantity"": 3, ""price_at_order"": 64.3}, {""dish_id"": 290, ""quantity"": 3, ""price_at_order"": 105.4}, {""dish_id"": 297, ""quantity"": 2, ""price_at_order"": 116.7}, {""dish_id"": 288, ""quantity"": 3, ""price_at_order"": 67.2}, {""dish_id"": 293, ""quantity"": 1, ""price_at_order"": 113.9}]",Попов Платон,2026-03-26 23:30:15,,назначен,
2384,77,3,2026-05-01 18:53:10,готовится,600.5,ApplePay,"[{""dish_id"": 48, ""quantity"": 1, ""price_at_order"": 37.3}, {""dish_id"": 49, ""quantity"": 1, ""price_at_order"": 124.8}, {""dish_id"": 57, ""quantity"": 3, ""price_at_order"": 101.6}, {""dish_id"": 59, ""quantity"": 1, ""price_at_order"": 133.6}]",Рогова Елизар,2026-05-01 19:03:10,,выполнен,
2385,129,10,2026-04-22 20:51:03,отменён,508.3,Наличные,"[{""dish_id"": 181, ""quantity"": 3, ""price_at_order"": 65.2}, {""dish_id"": 189, ""quantity"": 1, ""price_at_order"": 98.2}, {""dish_id"": 187, ""quantity"": 3, ""price_at_order"": 71.5}]",,,,,
2386,913,7,2026-01-23 07:29:08,готовится,527.1,GooglePay,"[{""dish_id"": 135, ""quantity"": 3, ""price_at_order"": 123.7}, {""dish_id"": 141, ""quantity"": 1, ""price_at_order"": 105.0}, {""dish_id"": 132, ""quantity"": 1, ""price_at_order"": 51.0}]",Трофимов Елисей,2026-01-23 07:36:08,,назначен,
2387,169,20,2026-02-18 06:42:36,готовится,178.2,ApplePay,"[{""dish_id"": 397, ""quantity"": 2, ""price_at_order"": 89.1}]",Зайцев Вениамин,2026-02-18 06:48:36,,в пути,
2388,540,17,2026-02-26 00:19:54,принят,515.6,Карта,"[{""dish_id"": 341, ""quantity"": 2, ""price_at_order"": 38.2}, {""dish_id"": 336, ""quantity"": 2, ""price_at_order"": 44.6}, {""dish_id"": 340, ""quantity"": 1, ""price_at_order"": 25.7}, {""dish_id"": 329, ""quantity"": 3, ""price_at_order"": 108.1}]",Зуева Дорофей,2026-02-26 00:21:54,,выполнен,"к. Борзя, наб. Городская, д. 2/8, 051513"
2389,101,20,2026-01-21 21:13:31,доставлен,428.4,СБП,"[{""dish_id"": 392, ""quantity"": 3, ""price_at_order"": 18.8}, {""dish_id"": 389, ""quantity"": 3, ""price_at_order"": 124.0}]",Ширяева Владлен,2026-01-21 21:23:31,2026-01-21 21:50:31,выполнен,
2390,771,18,2025-12-15 14:20:39,отменён,585.3,ApplePay,"[{""dish_id"": 352, ""quantity"": 3, ""price_at_order"": 38.4}, {""dish_id"": 354, ""quantity"": 2, ""price_at_order"": 107.8}, {""dish_id"": 354, ""quantity"": 1, ""price_at_order"": 107.8}, {""dish_id"": 345, ""quantity"": 1, ""price_at_order"": 146.7}]",,,,,"г. Черский, наб. Советская, д. 5/2, 596653"
2391,463,18,2026-01-24 19:53:14,доставлен,833.1,Наличные,"[{""dish_id"": 365, ""quantity"": 1, ""price_at_order"": 149.4}, {""dish_id"": 352, ""quantity"": 2, ""price_at_order"": 38.4}, {""dish_id"": 355, ""quantity"": 2, ""price_at_order"": 34.4}, {""dish_id"": 351, ""quantity"": 3, ""price_at_order"": 118.5}, {""dish_id"": 359, ""quantity"": 2, ""price_at_order"": 91.3}]",Алексеева Антип,2026-01-24 20:02:14,2026-01-24 20:58:14,выполнен,
2392,46,2,2026-01-22 01:41:15,отменён,693.1,Наличные,"[{""dish_id"": 38, ""quantity"": 2, ""price_at_order"": 144.2}, {""dish_id"": 23, ""quantity"": 1, ""price_at_order"": 55.7}, {""dish_id"": 32, ""quantity"": 1, ""price_at_order"": 125.4}, {""dish_id"": 43, ""quantity"": 2, ""price_at_order"": 111.8}]",,,,,
2393,385,17,2026-01-22 15:37:42,готовится,1043.9,Карта,"[{""dish_id"": 336, ""quantity"": 1, ""price_at_order"": 44.6}, {""dish_id"": 336, ""quantity"": 3, ""price_at_order"": 44.6}, {""dish_id"": 343, ""quantity"": 1, ""price_at_order"": 136.5}, {""dish_id"": 326, ""quantity"": 3, ""price_at_order"": 106.0}, {""dish_id"": 335, ""quantity"": 3, ""price_at_order"": 137.0}]",Коновалова Софрон,2026-01-22 15:47:42,,назначен,
2394,659,18,2026-02-18 04:18:14,готовится,628.5,GooglePay,"[{""dish_id"": 363, ""quantity"": 3, ""price_at_order"": 137.9}, {""dish_id"": 353, ""quantity"": 2, ""price_at_order"": 107.4}]",Силин Клавдий,2026-02-18 04:20:14,,в пути,
2395,120,16,2026-01-17 20:38:02,принят,27.9,GooglePay,"[{""dish_id"": 317, ""quantity"": 1, ""price_at_order"": 27.9}]",Зуев Эрнест,2026-01-17 20:42:02,,назначен,"ст. Темрюк, бул. Заречный, д. 284, 267501"
2396,557,18,2026-04-27 10:14:53,доставлен,298.7,Карта,"[{""dish_id"": 354, ""quantity"": 1, ""price_at_order"": 107.8}, {""dish_id"": 351, ""quantity"": 1, ""price_at_order"": 118.5}, {""dish_id"": 361, ""quantity"": 1, ""price_at_order"": 40.0}, {""dish_id"": 358, ""quantity"": 1, ""price_at_order"": 32.4}]",Орехов Петр,2026-04-27 10:24:53,2026-04-27 11:32:53,выполнен,"к. Павловская, ул. Пролетарская, д. 59 к. 6, 642018"
2397,805,4,2025-12-30 09:36:50,доставлен,156.0,Карта,"[{""dish_id"": 70, ""quantity"": 1, ""price_at_order"": 29.8}, {""dish_id"": 75, ""quantity"": 1, ""price_at_order"": 126.2}]",Хохлова Анжела,2025-12-30 09:44:50,2025-12-30 10:40:50,выполнен,"п. Зеленогорск (Ленин.), ул. Менделеева, д. 2, 609175"
2398,5,4,2025-12-16 04:26:39,принят,793.3,Наличные,"[{""dish_id"": 76, ""quantity"": 3, ""price_at_order"": 148.9}, {""dish_id"": 62, ""quantity"": 3, ""price_at_order"": 31.4}, {""dish_id"": 75, ""quantity"": 2, ""price_at_order"": 126.2}]",Сысоев Мефодий,2025-12-16 04:34:39,,в пути,
2399,322,2,2026-01-02 04:52:43,принят,789.5,Наличные,"[{""dish_id"": 28, ""quantity"": 2, ""price_at_order"": 114.5}, {""dish_id"": 43, ""quantity"": 2, ""price_at_order"": 111.8}, {""dish_id"": 30, ""quantity"": 3, ""price_at_order"": 112.3}]",Самойлова Октябрина,2026-01-02 04:58:43,,выполнен,
2400,434,10,2026-04-01 05:06:27,готовится,674.4,ApplePay,"[{""dish_id"": 192, ""quantity"": 2, ""price_at_order"": 97.8}, {""dish_id"": 183, ""quantity"": 1, ""price_at_order"": 139.9}, {""dish_id"": 187, ""quantity"": 3, ""price_at_order"": 71.5}, {""dish_id"": 197, ""quantity"": 2, ""price_at_order"": 62.2}]",Уварова Гостомысл,2026-04-01 05:08:27,,назначен,
2401,151,19,2026-02-23 14:41:50,доставлен,158.9,Наличные,"[{""dish_id"": 381, ""quantity"": 1, ""price_at_order"": 70.9}, {""dish_id"": 373, ""quantity"": 2, ""price_at_order"": 44.0}]",Лапина Роман,2026-02-23 14:46:50,2026-02-23 15:40:50,выполнен,
2402,109,4,2026-03-11 18:47:55,отменён,226.3,СБП,"[{""dish_id"": 68, ""quantity"": 1, ""price_at_order"": 69.3}, {""dish_id"": 62, ""quantity"": 2, ""price_at_order"": 31.4}, {""dish_id"": 62, ""quantity"": 3, ""price_at_order"": 31.4}]",,,,,
2403,114,11,2026-05-14 17:13:45,доставлен,299.5,Карта,"[{""dish_id"": 207, ""quantity"": 1, ""price_at_order"": 25.5}, {""dish_id"": 212, ""quantity"": 2, ""price_at_order"": 137.0}]",Волков Климент,2026-05-14 17:17:45,2026-05-14 17:56:45,выполнен,
2404,454,14,2026-02-25 19:37:59,доставлен,711.7,Карта,"[{""dish_id"": 271, ""quantity"": 2, ""price_at_order"": 122.7}, {""dish_id"": 279, ""quantity"": 2, ""price_at_order"": 33.5}, {""dish_id"": 272, ""quantity"": 3, ""price_at_order"": 44.5}, {""dish_id"": 272, ""quantity"": 2, ""price_at_order"": 44.5}, {""dish_id"": 283, ""quantity"": 2, ""price_at_order"": 88.4}]",Пономарев Никифор,2026-02-25 19:45:59,2026-02-25 20:13:59,выполнен,
2405,215,10,2026-04-14 15:17:38,доставлен,1255.2,Карта,"[{""dish_id"": 194, ""quantity"": 2, ""price_at_order"": 123.7}, {""dish_id"": 200, ""quantity"": 2, ""price_at_order"": 135.7}, {""dish_id"": 186, ""quantity"": 3, ""price_at_order"": 67.9}, {""dish_id"": 181, ""quantity"": 2, ""price_at_order"": 65.2}, {""dish_id"": 193, ""quantity"": 3, ""price_at_order"": 134.1}]",Филиппов Вера,2026-04-14 15:23:38,2026-04-14 16:14:38,выполнен,
2406,134,2,2026-01-07 03:10:16,доставлен,292.1,Карта,"[{""dish_id"": 37, ""quantity"": 3, ""price_at_order"": 60.1}, {""dish_id"": 43, ""quantity"": 1, ""price_at_order"": 111.8}]",Фомина Алина,2026-01-07 03:17:16,2026-01-07 03:34:16,выполнен,
2407,809,15,2026-06-04 02:51:36,отменён,1372.8,ApplePay,"[{""dish_id"": 289, ""quantity"": 2, ""price_at_order"": 110.2}, {""dish_id"": 291, ""quantity"": 3, ""price_at_order"": 101.8}, {""dish_id"": 287, ""quantity"": 3, ""price_at_order"": 109.4}, {""dish_id"": 287, ""quantity"": 2, ""price_at_order"": 109.4}, {""dish_id"": 300, ""quantity"": 2, ""price_at_order"": 150.0}]",,,,,
2408,541,14,2026-02-03 00:11:41,готовится,360.3,СБП,"[{""dish_id"": 271, ""quantity"": 2, ""price_at_order"": 122.7}, {""dish_id"": 277, ""quantity"": 1, ""price_at_order"": 114.9}]",Карпов Наталья,2026-02-03 00:19:41,,выполнен,
2409,854,13,2026-04-06 05:00:03,принят,200.0,ApplePay,"[{""dish_id"": 263, ""quantity"": 1, ""price_at_order"": 83.0}, {""dish_id"": 246, ""quantity"": 1, ""price_at_order"": 117.0}]",Давыдова Петр,2026-04-06 05:08:03,,в пути,
2410,77,8,2026-02-15 01:08:50,доставлен,327.6,ApplePay,"[{""dish_id"": 159, ""quantity"": 2, ""price_at_order"": 81.9}, {""dish_id"": 159, ""quantity"": 2, ""price_at_order"": 81.9}]",Якушев Тимофей,2026-02-15 01:12:50,2026-02-15 02:19:50,выполнен,
2411,732,3,2026-05-29 17:41:38,принят,532.8,Карта,"[{""dish_id"": 45, ""quantity"": 3, ""price_at_order"": 101.7}, {""dish_id"": 60, ""quantity"": 1, ""price_at_order"": 79.2}, {""dish_id"": 52, ""quantity"": 1, ""price_at_order"": 148.5}]",Панфилова Александра,2026-05-29 17:50:38,,назначен,
2412,229,19,2026-03-28 06:38:19,доставлен,524.3,ApplePay,"[{""dish_id"": 377, ""quantity"": 1, ""price_at_order"": 131.2}, {""dish_id"": 370, ""quantity"": 2, ""price_at_order"": 51.9}, {""dish_id"": 378, ""quantity"": 1, ""price_at_order"": 46.8}, {""dish_id"": 371, ""quantity"": 1, ""price_at_order"": 86.8}, {""dish_id"": 370, ""quantity"": 3, ""price_at_order"": 51.9}]",Зимина Светлана,2026-03-28 06:44:19,2026-03-28 07:41:19,выполнен,
2413,299,4,2026-04-12 23:35:41,доставлен,1121.4,GooglePay,"[{""dish_id"": 66, ""quantity"": 3, ""price_at_order"": 149.6}, {""dish_id"": 64, ""quantity"": 1, ""price_at_order"": 39.5}, {""dish_id"": 69, ""quantity"": 3, ""price_at_order"": 147.1}, {""dish_id"": 74, ""quantity"": 1, ""price_at_order"": 73.3}, {""dish_id"": 64, ""quantity"": 3, ""price_at_order"": 39.5}]",Лебедева Григорий,2026-04-12 23:43:41,2026-04-12 23:57:41,выполнен,
2414,604,6,2025-12-11 21:03:04,доставлен,437.5,ApplePay,"[{""dish_id"": 105, ""quantity"": 1, ""price_at_order"": 124.8}, {""dish_id"": 105, ""quantity"": 2, ""price_at_order"": 124.8}, {""dish_id"": 125, ""quantity"": 1, ""price_at_order"": 63.1}]",Бобров Авдей,2025-12-11 21:05:04,2025-12-11 21:34:04,выполнен,
2415,756,13,2026-01-28 19:50:39,готовится,461.4,Карта,"[{""dish_id"": 257, ""quantity"": 1, ""price_at_order"": 54.0}, {""dish_id"": 256, ""quantity"": 3, ""price_at_order"": 64.9}, {""dish_id"": 255, ""quantity"": 3, ""price_at_order"": 70.9}]",Кулакова Федор,2026-01-28 19:54:39,,назначен,
2416,37,4,2026-03-14 07:26:10,отменён,593.9,Наличные,"[{""dish_id"": 73, ""quantity"": 1, ""price_at_order"": 86.4}, {""dish_id"": 72, ""quantity"": 2, ""price_at_order"": 58.6}, {""dish_id"": 74, ""quantity"": 3, ""price_at_order"": 73.3}, {""dish_id"": 67, ""quantity"": 3, ""price_at_order"": 56.8}]",,,,,
2417,513,2,2026-05-19 18:21:28,доставлен,724.4,Наличные,"[{""dish_id"": 21, ""quantity"": 1, ""price_at_order"": 51.5}, {""dish_id"": 25, ""quantity"": 1, ""price_at_order"": 81.3}, {""dish_id"": 20, ""quantity"": 3, ""price_at_order"": 107.9}, {""dish_id"": 26, ""quantity"": 3, ""price_at_order"": 89.3}]",Панов Нестор,2026-05-19 18:31:28,2026-05-19 18:47:28,выполнен,
2418,969,14,2026-05-10 22:43:53,готовится,377.8,СБП,"[{""dish_id"": 282, ""quantity"": 1, ""price_at_order"": 24.4}, {""dish_id"": 269, ""quantity"": 3, ""price_at_order"": 117.8}]",Фомина Мартьян,2026-05-10 22:52:53,,выполнен,
2419,378,3,2026-01-23 01:51:23,доставлен,406.7,Наличные,"[{""dish_id"": 51, ""quantity"": 1, ""price_at_order"": 30.4}, {""dish_id"": 50, ""quantity"": 1, ""price_at_order"": 52.5}, {""dish_id"": 49, ""quantity"": 1, ""price_at_order"": 124.8}, {""dish_id"": 55, ""quantity"": 2, ""price_at_order"": 48.7}, {""dish_id"": 57, ""quantity"": 1, ""price_at_order"": 101.6}]",Ермаков Севастьян,2026-01-23 01:56:23,2026-01-23 03:11:23,выполнен,
2420,928,20,2026-02-21 00:46:11,доставлен,372.0,СБП,"[{""dish_id"": 389, ""quantity"": 3, ""price_at_order"": 124.0}]",Лобанова Лавр,2026-02-21 00:49:11,2026-02-21 02:05:11,выполнен,
2421,183,3,2025-12-27 01:37:34,доставлен,486.5,ApplePay,"[{""dish_id"": 56, ""quantity"": 1, ""price_at_order"": 69.3}, {""dish_id"": 46, ""quantity"": 3, ""price_at_order"": 26.0}, {""dish_id"": 57, ""quantity"": 1, ""price_at_order"": 101.6}, {""dish_id"": 60, ""quantity"": 3, ""price_at_order"": 79.2}]",Селезнев Кузьма,2025-12-27 01:41:34,2025-12-27 02:03:34,выполнен,
2422,134,11,2026-05-11 08:59:06,доставлен,136.5,Карта,"[{""dish_id"": 210, ""quantity"": 3, ""price_at_order"": 45.5}]",Дмитриев Марина,2026-05-11 09:08:06,2026-05-11 10:01:06,выполнен,
2423,328,17,2026-04-26 21:47:19,готовится,25.7,СБП,"[{""dish_id"": 340, ""quantity"": 1, ""price_at_order"": 25.7}]",Кононова Ольга,2026-04-26 21:56:19,,в пути,
2424,28,11,2026-03-10 23:28:52,принят,455.3,GooglePay,"[{""dish_id"": 220, ""quantity"": 3, ""price_at_order"": 136.6}, {""dish_id"": 210, ""quantity"": 1, ""price_at_order"": 45.5}]",Данилов Жанна,2026-03-10 23:32:52,,выполнен,
2425,257,7,2026-06-04 00:04:26,доставлен,841.5,GooglePay,"[{""dish_id"": 127, ""quantity"": 3, ""price_at_order"": 112.3}, {""dish_id"": 141, ""quantity"": 1, ""price_at_order"": 105.0}, {""dish_id"": 133, ""quantity"": 2, ""price_at_order"": 129.1}, {""dish_id"": 132, ""quantity"": 1, ""price_at_order"": 51.0}, {""dish_id"": 130, ""quantity"": 2, ""price_at_order"": 45.2}]",Пономарева Порфирий,2026-06-04 00:06:26,2026-06-04 00:53:26,выполнен,
2426,845,16,2026-06-09 23:32:00,принят,137.2,GooglePay,"[{""dish_id"": 313, ""quantity"": 2, ""price_at_order"": 68.6}]",Капустин Мартын,2026-06-09 23:42:00,,назначен,
2427,286,3,2026-01-21 05:07:08,доставлен,177.3,Карта,"[{""dish_id"": 50, ""quantity"": 1, ""price_at_order"": 52.5}, {""dish_id"": 49, ""quantity"": 1, ""price_at_order"": 124.8}]",Гусев Лавр,2026-01-21 05:15:08,2026-01-21 06:28:08,выполнен,
2428,885,19,2026-02-18 10:56:32,доставлен,332.9,Карта,"[{""dish_id"": 370, ""quantity"": 1, ""price_at_order"": 51.9}, {""dish_id"": 378, ""quantity"": 2, ""price_at_order"": 46.8}, {""dish_id"": 370, ""quantity"": 2, ""price_at_order"": 51.9}, {""dish_id"": 370, ""quantity"": 1, ""price_at_order"": 51.9}, {""dish_id"": 379, ""quantity"": 1, ""price_at_order"": 31.7}]",Герасимова Модест,2026-02-18 11:04:32,2026-02-18 11:29:32,выполнен,
